BookID,Title,Author,YearPublished,Genre,Price,CopiesAvailable,Rating
1592,The Great Gatsby,Harper Lee,2022,Science Fiction,441,7,2.9
1593,The Odyssey,James Joyce,1907,Classic,390,19,1.6
1594,Ulysses,George Orwell,1993,Science Fiction,129,17,5.2
1595,Jane Eyre,James Joyce,1973,Adventure,804,19,3.1
1596,The Odyssey,Jane Austen,1938,Science Fiction,467,20,3.9
1597,War and Peace,James Joyce,1906,Horror,128,10,7.7
1598,Jane Eyre,James Joyce,1929,Fiction,288,1,8.7
1599,War and Peace,Charlotte Bronte,2004,Mystery,600,9,5.4
1600,To Kill a Mockingbird,James Joyce,1978,Classic,697,18,4.2
1601,War and Peace,Charlotte Bronte,1974,Biography,616,19,6.4
1602,1984,Herman Melville,1970,Biography,902,8,9.3
1603,The Odyssey,Herman Melville,2006,Classic,741,6,5.4
1604,The Great Gatsby,George Orwell,1959,Horror,518,14,6.2
1605,Jane Eyre,Leo Tolstoy,1919,Horror,949,11,8.5
1606,The Great Gatsby,F. Scott Fitzgerald,1922,Biography,488,9,0.1
1607,The Great Gatsby,Charlotte Bronte,1923,Adventure,903,5,8.8
1608,To Kill a Mockingbird,Homer,1972,Drama,639,13,7.6
1609,Jane Eyre,F. Scott Fitzgerald,1970,Classic,465,16,1.4
1610,The Catcher in the Rye,J.D. Salinger,1902,Fantasy,178,12,7.9
1611,The Catcher in the Rye,Herman Melville,1999,Mystery,223,14,5.1
1612,To Kill a Mockingbird,Homer,1980,Adventure,362,11,1
1613,Moby Dick,Herman Melville,1970,Horror,223,16,3.4
1614,To Kill a Mockingbird,George Orwell,1933,Drama,835,3,4.4
1615,Pride and Prejudice,Charlotte Bronte,1954,Mystery,175,9,6.9
1616,Pride and Prejudice,Jane Austen,1969,Mystery,728,17,4.6
1617,The Catcher in the Rye,Herman Melville,1979,Fiction,368,11,7.1
1618,Pride and Prejudice,Harper Lee,1947,Drama,988,9,6.3
1619,The Catcher in the Rye,Herman Melville,1956,Science Fiction,115,3,2.2
1620,War and Peace,Charlotte Bronte,1982,Horror,428,15,4
1621,Jane Eyre,James Joyce,1988,Adventure,599,7,3.9
1622,Pride and Prejudice,George Orwell,1907,Mystery,398,16,9.3
1623,Ulysses,Charlotte Bronte,2001,Adventure,739,4,8.1
1624,To Kill a Mockingbird,Homer,1951,Biography,445,12,9.7
1625,Ulysses,Homer,2019,Drama,156,17,0.1
1626,The Catcher in the Rye,Harper Lee,1977,Romance,173,5,1.3
1627,The Great Gatsby,Leo Tolstoy,1984,Mystery,448,16,5.2
1628,To Kill a Mockingbird,Homer,1988,Fantasy,825,4,0.7
1629,The Odyssey,F. Scott Fitzgerald,1974,Biography,610,13,9.5
1630,1984,Jane Austen,1966,Fiction,349,10,0.4
1631,1984,Leo Tolstoy,2002,Classic,523,6,8.9
1632,1984,George Orwell,1907,Horror,157,14,3.5
1633,The Odyssey,Jane Austen,1913,Drama,941,9,3.5
1634,Pride and Prejudice,J.D. Salinger,2017,Adventure,406,3,8
1635,The Catcher in the Rye,Charlotte Bronte,1960,Mystery,701,13,7.4
1636,To Kill a Mockingbird,James Joyce,1922,Romance,247,8,4
1637,1984,Jane Austen,1981,Classic,702,6,4.2
1638,Ulysses,Charlotte Bronte,2008,Romance,759,5,7.1
1639,Jane Eyre,Jane Austen,2003,Romance,482,6,2.3
1640,War and Peace,Leo Tolstoy,2001,Science Fiction,471,18,1.3
1641,Jane Eyre,Harper Lee,1941,Biography,152,7,8.2
1642,The Odyssey,Leo Tolstoy,2022,Science Fiction,297,17,0.6
1643,The Great Gatsby,Leo Tolstoy,2008,Horror,941,2,0.2
1644,1984,James Joyce,1928,Fiction,417,6,6.2
1645,War and Peace,Homer,1954,Mystery,350,12,1.2
1646,To Kill a Mockingbird,F. Scott Fitzgerald,1913,Horror,996,3,2.6
1647,War and Peace,Herman Melville,1966,Horror,890,18,6.7
1648,To Kill a Mockingbird,Herman Melville,1903,Horror,815,9,2.3
1649,The Great Gatsby,J.D. Salinger,2005,Romance,472,13,4.7
1650,Jane Eyre,Leo Tolstoy,1938,Mystery,999,1,2.2
1651,Moby Dick,George Orwell,1967,Romance,476,12,6.7
1652,Jane Eyre,J.D. Salinger,2005,Adventure,474,10,5.7
1653,War and Peace,J.D. Salinger,2003,Drama,711,10,4.7
1654,1984,Herman Melville,1901,Drama,537,9,9
1655,The Catcher in the Rye,Homer,1948,Classic,404,3,5.5
1656,The Great Gatsby,J.D. Salinger,1927,Fantasy,443,12,3.7
1657,War and Peace,F. Scott Fitzgerald,1912,Fiction,257,18,1.6
1658,The Odyssey,Charlotte Bronte,1921,Science Fiction,479,9,2
1659,Ulysses,George Orwell,1939,Fiction,693,5,6.4
1660,The Great Gatsby,James Joyce,1932,Biography,786,16,1.7
1661,1984,Charlotte Bronte,2022,Biography,213,2,7.1
1662,The Great Gatsby,F. Scott Fitzgerald,1956,Biography,209,15,6.9
1663,The Catcher in the Rye,J.D. Salinger,2017,Fiction,311,8,9.2
1664,Jane Eyre,Jane Austen,1914,Fantasy,605,12,5.3
1665,Moby Dick,F. Scott Fitzgerald,1988,Classic,384,13,5.9
1666,The Odyssey,James Joyce,1981,Science Fiction,819,5,3.4
1667,The Catcher in the Rye,George Orwell,1979,Classic,618,6,8.1
1668,War and Peace,George Orwell,1954,Classic,839,6,0.2
1669,To Kill a Mockingbird,George Orwell,1963,Drama,464,6,7.5
1670,Jane Eyre,F. Scott Fitzgerald,1942,Fiction,854,2,5.4
1671,Ulysses,George Orwell,1901,Horror,970,9,1
1672,The Great Gatsby,James Joyce,1996,Horror,419,4,0.6
1673,The Odyssey,F. Scott Fitzgerald,1989,Horror,294,9,3.9
1674,The Great Gatsby,Leo Tolstoy,1967,Romance,482,13,3.8
1675,The Great Gatsby,George Orwell,1909,Science Fiction,975,3,8
1676,Jane Eyre,Herman Melville,2002,Horror,762,1,4
1677,Ulysses,Harper Lee,2021,Fantasy,127,17,4.3
1678,The Catcher in the Rye,Leo Tolstoy,2002,Fiction,388,5,5.6
1679,Jane Eyre,Leo Tolstoy,1956,Biography,980,6,7.4
1680,Moby Dick,Charlotte Bronte,1986,Fiction,977,19,9.7
1681,The Odyssey,Charlotte Bronte,1907,Fantasy,420,9,7.6
1682,Pride and Prejudice,J.D. Salinger,1940,Fantasy,797,6,6.1
1683,The Catcher in the Rye,James Joyce,1949,Science Fiction,491,15,0.7
1684,1984,Leo Tolstoy,1968,Horror,953,18,4.7
1685,Moby Dick,Jane Austen,1991,Mystery,100,9,2.2
1686,War and Peace,F. Scott Fitzgerald,2017,Fantasy,750,15,5.4
1687,The Great Gatsby,Homer,2009,Drama,904,8,7.1
1688,Moby Dick,F. Scott Fitzgerald,1995,Fiction,155,5,9.3
1689,1984,Leo Tolstoy,1957,Classic,447,3,1.3
1690,Moby Dick,Charlotte Bronte,2005,Classic,870,8,3.2
1691,Ulysses,F. Scott Fitzgerald,1938,Horror,941,3,3.7
1692,To Kill a Mockingbird,James Joyce,1936,Adventure,137,11,8.6
1693,Ulysses,George Orwell,1946,Fiction,416,18,8
1694,1984,Jane Austen,1995,Adventure,112,17,8.6
1695,Moby Dick,James Joyce,1962,Science Fiction,959,1,10
1696,War and Peace,F. Scott Fitzgerald,1998,Mystery,839,1,9
1697,To Kill a Mockingbird,Charlotte Bronte,1924,Science Fiction,257,19,7.4
1698,1984,Leo Tolstoy,1915,Biography,122,16,9.1
1699,To Kill a Mockingbird,Homer,1959,Mystery,876,14,0.4
1700,Pride and Prejudice,Leo Tolstoy,1949,Fiction,904,17,5
1701,Jane Eyre,Homer,2024,Drama,248,2,9.8
1702,War and Peace,J.D. Salinger,1934,Mystery,342,15,3.6
1703,Ulysses,Herman Melville,1917,Fantasy,511,2,2.6
1704,1984,J.D. Salinger,1982,Fiction,554,10,6.7
1705,To Kill a Mockingbird,Leo Tolstoy,1963,Classic,172,3,8.6
1706,The Odyssey,Charlotte Bronte,1935,Horror,485,5,9.6
1707,The Catcher in the Rye,Homer,1915,Biography,804,1,4.2
1708,War and Peace,Charlotte Bronte,1924,Romance,642,14,0.6
1709,The Catcher in the Rye,Charlotte Bronte,1992,Adventure,479,1,5.9
1710,Jane Eyre,J.D. Salinger,1927,Fiction,191,6,0.2
1711,Jane Eyre,George Orwell,1971,Mystery,156,14,8.9
1712,War and Peace,Charlotte Bronte,1973,Fantasy,763,8,4.2
1713,To Kill a Mockingbird,Jane Austen,1998,Drama,983,10,6
1714,War and Peace,George Orwell,1979,Mystery,352,12,8.7
1715,War and Peace,F. Scott Fitzgerald,1972,Classic,983,6,1.1
1716,1984,Herman Melville,1922,Mystery,338,19,7
1717,To Kill a Mockingbird,Charlotte Bronte,1902,Mystery,521,8,2.4
1718,The Great Gatsby,Harper Lee,1998,Drama,617,5,1.2
1719,War and Peace,F. Scott Fitzgerald,1946,Fiction,403,15,5.4
1720,Jane Eyre,Herman Melville,1911,Fiction,332,2,4.4
1721,The Odyssey,Homer,1905,Adventure,436,11,7.6
1722,War and Peace,J.D. Salinger,1910,Adventure,456,19,8.9
1723,To Kill a Mockingbird,Herman Melville,2018,Science Fiction,376,6,1.9
1724,Jane Eyre,Herman Melville,1973,Science Fiction,855,17,8.2
1725,Ulysses,Leo Tolstoy,1903,Biography,689,20,4.5
1726,The Great Gatsby,James Joyce,1974,Science Fiction,754,3,2.3
1727,Jane Eyre,Harper Lee,1962,Horror,565,18,4.4
1728,The Great Gatsby,Herman Melville,1936,Romance,594,11,3.6
1729,Jane Eyre,Herman Melville,1998,Classic,361,5,5.4
1730,The Great Gatsby,Herman Melville,1908,Biography,179,8,6.3
1731,Moby Dick,Leo Tolstoy,1980,Fantasy,931,5,7.9
1732,Pride and Prejudice,Jane Austen,1954,Classic,909,17,3.4
1733,War and Peace,Leo Tolstoy,1906,Fantasy,517,14,7.7
1734,1984,Charlotte Bronte,1957,Adventure,948,1,9.3
1735,War and Peace,George Orwell,1918,Horror,891,17,7.7
1736,Jane Eyre,F. Scott Fitzgerald,1926,Mystery,837,11,1.1
1737,The Great Gatsby,J.D. Salinger,1961,Science Fiction,825,11,5.9
1738,1984,James Joyce,1911,Romance,340,16,7.1
1739,Jane Eyre,J.D. Salinger,1959,Mystery,212,3,2.2
1740,Ulysses,F. Scott Fitzgerald,1972,Horror,973,6,7
1741,Moby Dick,Charlotte Bronte,1932,Fantasy,983,7,4.1
1742,Ulysses,J.D. Salinger,1956,Romance,140,14,6.1
1743,1984,Leo Tolstoy,1982,Fantasy,873,10,0.4
1744,Moby Dick,George Orwell,1900,Classic,757,6,3.6
1745,Ulysses,Charlotte Bronte,1951,Biography,184,12,4.1
1746,Pride and Prejudice,Leo Tolstoy,1938,Drama,817,17,5.2
1747,Ulysses,George Orwell,1968,Mystery,844,3,5
1748,Pride and Prejudice,James Joyce,1904,Adventure,334,13,7.4
1749,The Odyssey,Herman Melville,1914,Adventure,155,15,5.7
1750,1984,Charlotte Bronte,1972,Fantasy,830,16,5.7
1751,War and Peace,Jane Austen,1928,Romance,707,8,5.6
1752,The Catcher in the Rye,F. Scott Fitzgerald,1925,Romance,385,18,0.7
1753,Ulysses,Jane Austen,1900,Biography,791,19,5.8
1754,Jane Eyre,James Joyce,1906,Drama,194,9,4
1755,The Catcher in the Rye,James Joyce,1955,Fantasy,285,2,3.1
1756,Moby Dick,F. Scott Fitzgerald,1950,Mystery,186,14,2.9
1757,To Kill a Mockingbird,George Orwell,1971,Fiction,956,4,4
1758,1984,Jane Austen,1936,Horror,336,11,4.1
1759,1984,Leo Tolstoy,1963,Fiction,536,19,7.3
1760,Ulysses,George Orwell,1932,Horror,300,3,5.6
1761,Moby Dick,Charlotte Bronte,1992,Fiction,547,13,6.9
1762,Ulysses,Homer,1959,Adventure,532,2,7.5
1763,Jane Eyre,Homer,1987,Romance,109,7,1.7
1764,Moby Dick,Herman Melville,1980,Biography,292,11,9.6
1765,1984,Charlotte Bronte,1915,Classic,393,11,2.7
1766,Pride and Prejudice,Homer,1936,Mystery,435,11,9.5
1767,1984,F. Scott Fitzgerald,2020,Classic,664,18,9.5
1768,Jane Eyre,Jane Austen,2021,Romance,268,13,2.4
1769,Jane Eyre,Charlotte Bronte,1994,Fiction,548,20,2.7
1770,Pride and Prejudice,Leo Tolstoy,1912,Classic,459,19,7.1
1771,War and Peace,Harper Lee,1961,Biography,991,18,6.4
1772,The Great Gatsby,Leo Tolstoy,1966,Science Fiction,263,10,6.5
1773,The Odyssey,Herman Melville,1967,Drama,345,3,1.9
1774,Jane Eyre,Herman Melville,1960,Drama,984,8,2.4
1775,The Odyssey,James Joyce,2013,Horror,456,18,3.3
1776,War and Peace,George Orwell,1991,Science Fiction,670,19,2.8
1777,War and Peace,Herman Melville,1994,Horror,510,12,8.9
1778,Ulysses,Homer,1969,Romance,358,6,8.4
1779,War and Peace,Herman Melville,1999,Mystery,976,12,0.5
1780,The Catcher in the Rye,Jane Austen,1900,Mystery,812,16,2.2
1781,To Kill a Mockingbird,Harper Lee,1909,Adventure,767,7,1
1782,The Catcher in the Rye,James Joyce,2020,Fiction,968,12,0.7
1783,Moby Dick,Charlotte Bronte,1908,Drama,390,18,1.6
1784,War and Peace,Herman Melville,1907,Science Fiction,563,3,7.1
1785,War and Peace,F. Scott Fitzgerald,1982,Fiction,330,13,4.1
1786,Moby Dick,J.D. Salinger,1903,Romance,188,19,1.6
1787,Jane Eyre,Herman Melville,1958,Adventure,594,15,3.7
1788,Pride and Prejudice,Charlotte Bronte,1939,Fiction,176,14,6.7
1789,1984,Homer,1953,Horror,599,19,2
1790,Ulysses,Leo Tolstoy,1913,Science Fiction,783,13,9.5
1791,1984,Leo Tolstoy,1903,Classic,518,16,9.8
1792,The Odyssey,James Joyce,1931,Mystery,852,6,1.4
1793,The Odyssey,James Joyce,1993,Romance,292,7,5.7
1794,Pride and Prejudice,F. Scott Fitzgerald,1925,Fiction,672,9,6.2
1795,1984,James Joyce,1930,Fiction,554,16,3.5
1796,Moby Dick,J.D. Salinger,1917,Romance,491,13,9.4
1797,The Catcher in the Rye,Harper Lee,1993,Classic,491,7,0.8
1798,The Odyssey,George Orwell,1985,Fiction,621,14,1.2
1799,The Catcher in the Rye,Charlotte Bronte,1977,Fantasy,466,20,9.6
1800,The Great Gatsby,George Orwell,1922,Fantasy,206,19,2.4
1801,To Kill a Mockingbird,George Orwell,1950,Classic,722,19,5.2
1802,The Great Gatsby,J.D. Salinger,2013,Fantasy,636,6,4.5
1803,Moby Dick,Herman Melville,1992,Biography,966,18,4.8
1804,Jane Eyre,Harper Lee,1961,Horror,256,8,7.5
1805,Moby Dick,Charlotte Bronte,1933,Fiction,522,14,7.4
1806,Jane Eyre,Jane Austen,1937,Mystery,178,5,7.9
1807,1984,James Joyce,1959,Biography,304,14,7.7
1808,Moby Dick,George Orwell,1985,Fiction,346,17,0.2
1809,War and Peace,George Orwell,1982,Adventure,800,13,4.2
1810,The Odyssey,Jane Austen,1971,Horror,126,2,6
1811,1984,J.D. Salinger,1975,Fantasy,113,15,3.2
1812,The Great Gatsby,F. Scott Fitzgerald,1956,Science Fiction,936,20,0.4
1813,Pride and Prejudice,F. Scott Fitzgerald,1941,Classic,545,19,2.1
1814,War and Peace,Homer,2018,Adventure,818,12,1.3
1815,Jane Eyre,Homer,1962,Science Fiction,440,18,9.8
1816,Jane Eyre,Homer,1954,Romance,439,4,5.4
1817,The Odyssey,Harper Lee,2011,Fantasy,200,15,7.5
1818,Pride and Prejudice,Homer,1922,Science Fiction,824,8,5.3
1819,Pride and Prejudice,George Orwell,1958,Fantasy,866,12,6.8
1820,Jane Eyre,Herman Melville,1941,Horror,464,17,9.1
1821,Ulysses,Homer,1967,Science Fiction,452,12,8.9
1822,The Catcher in the Rye,Harper Lee,1946,Mystery,959,10,7
1823,Pride and Prejudice,Jane Austen,1991,Science Fiction,197,20,5.2
1824,War and Peace,Herman Melville,1965,Science Fiction,142,11,8.2
1825,1984,Jane Austen,1962,Drama,502,5,8.9
1826,The Great Gatsby,Harper Lee,2017,Adventure,139,10,3.6
1827,1984,James Joyce,1961,Adventure,202,19,9.2
1828,Moby Dick,F. Scott Fitzgerald,2018,Fantasy,534,1,4
1829,1984,Harper Lee,2021,Adventure,176,17,3.6
1830,Jane Eyre,James Joyce,1902,Biography,405,17,7.1
1831,The Great Gatsby,Harper Lee,1971,Science Fiction,164,20,9
1832,Pride and Prejudice,Harper Lee,1954,Fantasy,144,13,0.3
1833,The Odyssey,Homer,1915,Drama,786,2,3.6
1834,Ulysses,James Joyce,2015,Drama,283,4,2.4
1835,The Great Gatsby,Herman Melville,2020,Classic,208,15,2.8
1836,The Odyssey,Charlotte Bronte,1962,Horror,760,10,7.2
1837,Ulysses,James Joyce,2015,Romance,466,11,6.7
1838,War and Peace,Homer,1970,Drama,935,16,0.7
1839,The Catcher in the Rye,Homer,1979,Drama,857,1,0.3
1840,1984,Homer,1993,Adventure,327,2,4.5
1841,The Odyssey,Harper Lee,1914,Biography,181,15,6.7
1842,Pride and Prejudice,Charlotte Bronte,2022,Fantasy,417,2,6.3
1843,The Great Gatsby,Charlotte Bronte,1988,Science Fiction,138,16,5.8
1844,Pride and Prejudice,Homer,1924,Classic,502,13,2.2
1845,To Kill a Mockingbird,Leo Tolstoy,1950,Mystery,505,11,1.1
1846,1984,George Orwell,2011,Classic,951,17,4.8
1847,To Kill a Mockingbird,Jane Austen,1966,Biography,744,9,9.5
1848,War and Peace,F. Scott Fitzgerald,1943,Classic,758,1,8.4
1849,War and Peace,Homer,1906,Horror,840,5,0.6
1850,Moby Dick,Charlotte Bronte,1978,Biography,400,17,7.2
1851,The Odyssey,Charlotte Bronte,1963,Fiction,541,3,0.5
1852,The Catcher in the Rye,George Orwell,1910,Horror,555,19,8.2
1853,Ulysses,Herman Melville,2014,Fantasy,714,19,3.1
1854,Ulysses,Leo Tolstoy,1977,Fiction,982,14,7.6
1855,The Great Gatsby,Jane Austen,2000,Mystery,864,12,2.7
1856,Jane Eyre,Homer,1971,Drama,362,5,6.3
1857,Moby Dick,Leo Tolstoy,1901,Drama,898,5,9.6
1858,Moby Dick,James Joyce,1965,Fantasy,886,9,5.8
1859,The Great Gatsby,Charlotte Bronte,1953,Adventure,139,9,5.3
1860,War and Peace,Charlotte Bronte,1932,Horror,886,6,6.8
1861,Moby Dick,J.D. Salinger,1944,Drama,407,2,0.3
1862,The Catcher in the Rye,Leo Tolstoy,1980,Horror,463,17,9.7
1863,The Catcher in the Rye,Charlotte Bronte,1930,Adventure,234,18,4.8
1864,The Catcher in the Rye,Homer,2011,Fiction,373,19,2.3
1865,1984,Jane Austen,1923,Biography,473,20,0.9
1866,The Odyssey,F. Scott Fitzgerald,1937,Science Fiction,188,14,8
1867,Jane Eyre,James Joyce,1914,Drama,224,13,7.1
1868,The Great Gatsby,Harper Lee,1907,Biography,978,10,1.6
1869,The Odyssey,Homer,1981,Horror,578,10,0.8
1870,The Great Gatsby,Jane Austen,1951,Biography,613,14,5
1871,The Catcher in the Rye,J.D. Salinger,2016,Fiction,558,4,2.9
1872,Ulysses,George Orwell,1992,Classic,287,16,8.2
1873,Pride and Prejudice,George Orwell,1970,Adventure,204,19,10
1874,The Odyssey,Jane Austen,1914,Fiction,909,17,9.3
1875,The Odyssey,Leo Tolstoy,1978,Fiction,436,9,2
1876,The Catcher in the Rye,George Orwell,1928,Horror,309,11,6.9
1877,The Great Gatsby,F. Scott Fitzgerald,1940,Drama,883,16,1.3
1878,The Great Gatsby,J.D. Salinger,2018,Romance,821,2,5
1879,To Kill a Mockingbird,Harper Lee,1953,Drama,566,9,5.1
1880,Jane Eyre,George Orwell,1963,Fantasy,356,18,9.1
1881,1984,J.D. Salinger,1941,Romance,701,1,1.6
1882,Jane Eyre,Harper Lee,1947,Horror,200,18,6.8
1883,The Great Gatsby,J.D. Salinger,1968,Biography,400,2,2.7
1884,Jane Eyre,F. Scott Fitzgerald,1966,Fantasy,820,4,7.6
1885,To Kill a Mockingbird,George Orwell,2001,Fiction,900,4,1.8
1886,The Great Gatsby,George Orwell,1976,Classic,853,8,5.5
1887,1984,Leo Tolstoy,1916,Biography,815,16,0.2
1888,1984,F. Scott Fitzgerald,1934,Classic,233,18,0.2
1889,Moby Dick,F. Scott Fitzgerald,1935,Fiction,591,14,8.4
1890,Moby Dick,James Joyce,1963,Adventure,647,17,6.3
1891,The Catcher in the Rye,Herman Melville,1983,Fiction,184,2,5.7
1892,Pride and Prejudice,Jane Austen,2008,Fantasy,976,7,2.9
1893,Moby Dick,Leo Tolstoy,1932,Romance,700,8,8.5
1894,1984,Herman Melville,1908,Fantasy,924,2,7.3
1895,Moby Dick,Homer,1939,Fantasy,863,18,9.2
1896,Ulysses,J.D. Salinger,1998,Romance,548,9,1.5
1897,To Kill a Mockingbird,Jane Austen,1974,Adventure,701,1,3.3
1898,To Kill a Mockingbird,Jane Austen,1956,Fiction,994,15,6.6
1899,The Odyssey,George Orwell,1977,Romance,833,11,7.9
1900,War and Peace,Harper Lee,1916,Fantasy,977,18,1.4
1901,Moby Dick,Leo Tolstoy,1946,Adventure,957,4,5.9
1902,To Kill a Mockingbird,Jane Austen,1943,Fiction,382,6,4.7
1903,Jane Eyre,Charlotte Bronte,1923,Fiction,258,19,9.5
1904,The Great Gatsby,F. Scott Fitzgerald,1939,Horror,596,13,7.4
1905,Jane Eyre,James Joyce,1938,Biography,482,12,7.3
1906,Jane Eyre,Homer,1957,Mystery,424,9,9.1
1907,Jane Eyre,Jane Austen,1978,Biography,599,17,6.1
1908,The Catcher in the Rye,George Orwell,1971,Horror,883,14,2.5
1909,To Kill a Mockingbird,Homer,1980,Romance,902,1,1.3
1910,To Kill a Mockingbird,F. Scott Fitzgerald,1957,Horror,425,4,1.8
1911,Moby Dick,Jane Austen,1919,Biography,775,6,0.1
1912,War and Peace,Harper Lee,1987,Mystery,140,7,7.3
1913,Pride and Prejudice,Leo Tolstoy,1985,Drama,801,13,8.3
1914,Ulysses,J.D. Salinger,1934,Adventure,984,14,4.9
1915,The Odyssey,J.D. Salinger,1905,Fantasy,957,9,9.5
1916,Jane Eyre,J.D. Salinger,2015,Biography,926,12,6.1
1917,War and Peace,Jane Austen,1971,Horror,647,20,9.8
1918,War and Peace,George Orwell,1972,Adventure,212,5,4.3
1919,To Kill a Mockingbird,F. Scott Fitzgerald,1938,Adventure,757,16,1.8
1920,Moby Dick,F. Scott Fitzgerald,1924,Fantasy,878,13,7.5
1921,The Great Gatsby,James Joyce,1980,Fiction,120,13,1.6
1922,Jane Eyre,George Orwell,1935,Drama,473,19,9.9
1923,Jane Eyre,Homer,1972,Biography,932,18,8.5
1924,War and Peace,Harper Lee,1974,Science Fiction,862,10,9.4
1925,The Odyssey,Homer,2005,Romance,788,10,1
1926,The Odyssey,Leo Tolstoy,1977,Mystery,658,11,7.9
1927,1984,James Joyce,1992,Drama,568,20,7.1
1928,Ulysses,Harper Lee,1943,Horror,221,7,1
1929,Jane Eyre,J.D. Salinger,1927,Fantasy,878,5,0.2
1930,War and Peace,Jane Austen,1981,Drama,782,16,4.5
1931,War and Peace,Herman Melville,1963,Drama,685,19,2.9
1932,To Kill a Mockingbird,Leo Tolstoy,2005,Drama,361,5,6.7
1933,To Kill a Mockingbird,Leo Tolstoy,1932,Biography,686,4,2.6
1934,The Odyssey,Harper Lee,1926,Biography,394,5,6.3
1935,War and Peace,George Orwell,1938,Classic,614,10,0.6
1936,To Kill a Mockingbird,Homer,1928,Fantasy,524,12,8.3
1937,The Odyssey,George Orwell,1912,Mystery,675,14,5.4
1938,The Great Gatsby,Homer,1923,Mystery,441,18,4.4
1939,Ulysses,Jane Austen,1940,Biography,754,15,2.9
1940,Pride and Prejudice,J.D. Salinger,1917,Mystery,817,14,5.4
1941,Moby Dick,Jane Austen,1915,Mystery,712,14,4.5
1942,Ulysses,Harper Lee,2024,Classic,116,6,1.2
1943,Moby Dick,James Joyce,1946,Mystery,478,14,4.2
1944,To Kill a Mockingbird,Jane Austen,1950,Science Fiction,911,4,3.2
1945,The Great Gatsby,Harper Lee,1995,Classic,407,1,5.3
1946,Moby Dick,F. Scott Fitzgerald,1974,Fiction,1000,5,10
1947,The Catcher in the Rye,J.D. Salinger,1924,Science Fiction,940,2,7.2
1948,1984,James Joyce,1935,Classic,175,19,7.7
1949,The Catcher in the Rye,Charlotte Bronte,1903,Fiction,286,2,0.7
1950,Ulysses,F. Scott Fitzgerald,2023,Biography,858,8,3.4
1951,1984,Harper Lee,1993,Biography,632,12,0.2
1952,Moby Dick,Leo Tolstoy,1951,Fiction,611,6,3.4
1953,The Great Gatsby,Homer,1969,Fiction,312,5,9.2
1954,Ulysses,Harper Lee,2002,Drama,797,10,5.9
1955,War and Peace,Jane Austen,2007,Fantasy,718,5,2.5
1956,Moby Dick,Leo Tolstoy,1936,Mystery,468,6,8.8
1957,War and Peace,James Joyce,2015,Drama,433,5,5
1958,1984,Herman Melville,1948,Romance,125,13,2.4
1959,Pride and Prejudice,Herman Melville,1975,Drama,278,19,9.2
1960,Jane Eyre,George Orwell,1990,Adventure,208,9,8.1
1961,War and Peace,Leo Tolstoy,1946,Adventure,936,17,1.4
1962,Ulysses,Homer,1993,Fiction,524,1,5.7
1963,Ulysses,Leo Tolstoy,1937,Drama,340,11,4
1964,The Catcher in the Rye,James Joyce,1946,Fiction,830,3,9.1
1965,Pride and Prejudice,Harper Lee,2004,Science Fiction,203,18,3.5
1966,To Kill a Mockingbird,James Joyce,1961,Science Fiction,253,19,9.2
1967,To Kill a Mockingbird,Leo Tolstoy,1945,Science Fiction,757,13,4.9
1968,Ulysses,James Joyce,1905,Classic,937,17,4.2
